Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE3023A,2020.06,63235,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2020.09,62562,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2020.12,63838,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2021.03,62094,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2021.06,63713,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2021.09,63197,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3024A,2011.06,25591,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2011.09,26184,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2011.12,26767,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2012.03,26646,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2012.06,26344,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2012.09,25921,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2012.12,26462,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2013.03,26204,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2013.06,26153,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2013.09,26314,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2013.12,26611,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2014.03,26260,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2014.06,26651,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2014.09,26676,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2014.12,27074,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2015.03,26855,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2015.06,26644,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2015.09,26348,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2015.12,27179,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2016.03,27404,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2016.06,27777,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2016.09,27479,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2016.12,28395,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2017.03,28203,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2017.06,28371,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2017.09,28573,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2017.12,29208,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2018.03,28772,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2018.06,29066,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2018.09,28645,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2018.12,29445,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2019.03,29181,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2019.06,29035,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2019.09,28624,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2019.12,29867,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2020.03,29679,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2020.06,29003,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2020.09,28264,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2020.12,28499,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2021.03,28875,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2021.06,28979,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2021.09,28952,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3025A,2011.06,12849,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2011.09,12125,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2011.12,11958,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2012.03,11665,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2012.06,12602,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2012.09,11615,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2012.12,11410,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2013.03,11129,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2013.06,12394,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2013.09,12016,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2013.12,12059,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2014.03,11845,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2014.06,11548,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2014.09,11703,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2014.12,12051,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2015.03,11743,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2015.06,11970,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2015.09,11847,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2015.12,12153,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2016.03,11909,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2016.06,12189,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2016.09,12078,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2016.12,12463,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
